FID,feature_id,alt,ascendingI,BtmWdth,ChSlp,from_,gages,Kchan,lat,Length,link,lon,MusK,MusX,n,nCC,NHDWaterbo,order_,Qi,So,to,TopWdth,TopWdthCC
1962575,1962576,175.73,795346,2.38065,0.635339,8776757,NaN,0,36.3256,1145,8776775,-78.9281,3600,0.2,0.06,0.12,-9999,2,0,0.004,8776781,3.96775,11.9032
1962574,1962575,180.85,795345,2.26242,0.649778,8776747,NaN,0,36.3298,1415,8776773,-78.9336,3600,0.2,0.06,0.12,-9999,2,0,0.007,8776781,3.7707,11.3121
1942944,1942945,153.06,824597,0.795833,1.03027,8778623,NaN,0,36.3232,140,8776771,-78.8906,3600,0.2,0.06,0.12,-9999,1,0,0.05,8776793,1.32639,3.97917
2004197,2004198,146.59,1618337,4.85453,0.463962,8776765,NaN,0,36.3238,90,8776769,-78.8899,3600,0.2,0.055,0.11,-9999,3,0,0.006,8776793,8.09088,24.2726
1906329,1906330,183.18,1297764,1.81245,0.716561,0,NaN,0,36.3246,2062,8776767,-78.9057,3600,0.2,0.06,0.12,-9999,1,0,0.014,8776765,3.02076,9.06227
1942943,1942944,155.64,883353,1.94129,0.695177,8776767,NaN,0,36.326,741,8776765,-78.8932,3600,0.2,0.06,0.12,-9999,1,0,0.012,8776769,3.23549,9.70647
2003191,2003192,150.45,2174431,4.73973,0.468887,8776751,NaN,0,36.3289,1404,8776763,-78.8902,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776769,7.89955,23.6986
1906328,1906329,190.87,1344535,1.79211,0.720139,0,NaN,0,36.3346,1864,8776761,-78.9746,3600,0.2,0.06,0.12,-9999,1,0,0.011,8776843,2.98684,8.96053
1996214,1996215,175.79,1670170,3.45128,0.539324,8776743,NaN,0,36.3336,1414,8776759,-78.9636,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776843,5.75214,17.2564
1942942,1942943,180.47,841673,0.891116,0.980127,8778621,NaN,0,36.3302,301,8776757,-78.9233,3600,0.2,0.06,0.12,-9999,1,0,0.016,8776775,1.48519,4.45558
1942941,1942942,177.17,841672,2.05468,0.677983,8776753,NaN,0,36.3314,285,8776755,-78.9242,3600,0.2,0.06,0.12,-9999,1,0,0.005,8776775,3.42447,10.2734
1906327,1906328,186.31,1281825,2.01857,0.683307,0,NaN,0,36.3392,1533,8776753,-78.9229,3600,0.2,0.06,0.12,-9999,1,0,0.007,8776755,3.36429,10.0929
1962573,1962574,155.1,795344,1.5263,0.772995,8776733,NaN,0,36.3347,474,8776751,-78.8895,3600,0.2,0.06,0.12,-9999,2,0,0.01,8776763,2.54383,7.6315
2002107,2002108,150.69,1266654,4.56245,0.476839,8776737,NaN,0,36.3351,475,8776749,-78.8854,3600,0.2,0.055,0.11,-9999,3,0,0.001,8776763,7.60408,22.8122
1942940,1942941,187.79,841671,0.871928,0.989585,8778615,NaN,0,36.3348,207,8776747,-78.9377,3600,0.2,0.06,0.12,-9999,1,0,0.034,8776773,1.45321,4.35964
1942939,1942940,182.86,852520,1.93714,0.695834,8776729,NaN,0,36.337,522,8776745,-78.9373,3600,0.2,0.06,0.12,-9999,1,0,0.004,8776773,3.22857,9.6857
1942938,1942939,182.57,789263,1.29466,0.831216,8778617,NaN,0,36.3362,511,8776743,-78.9547,3600,0.2,0.06,0.12,-9999,1,0,0.013,8776759,2.15777,6.4733
1994197,1994198,181.36,625431,2.99154,0.574435,8776715,NaN,0,36.3409,1127,8776741,-78.9585,3600,0.2,0.055,0.11,-9999,3,0,0.005,8776759,4.98591,14.9577
1962572,1962573,186.7,795343,1.8456,0.710854,8776711,NaN,0,36.3415,1463,8776739,-78.9535,3600,0.2,0.06,0.12,-9999,2,0,0.007,8776759,3.07601,9.22802
1942937,1942938,154.19,789262,1.03351,0.918077,8778613,NaN,0,36.3355,169,8776737,-78.8829,3600,0.2,0.06,0.12,-9999,1,0,0.021,8776749,1.72251,5.16754
2000888,2000889,152.02,1346548,4.53237,0.478232,8776721,NaN,0,36.3385,532,8776735,-78.8825,3600,0.2,0.055,0.11,-9999,3,0,0.002,8776749,7.55395,22.6619
1942936,1942937,164.87,824596,1.27971,0.835488,8778607,NaN,0,36.3381,478,8776733,-78.8927,3600,0.2,0.06,0.12,-9999,1,0,0.02,8776751,2.13284,6.39853
1942935,1942936,157.49,824595,0.940126,0.957248,8778609,NaN,0,36.3372,109,8776731,-78.8908,3600,0.2,0.06,0.12,-9999,1,0,0.022,8776751,1.56688,4.70063
1906326,1906327,195.88,1344523,1.75758,0.726346,0,NaN,0,36.3464,1626,8776729,-78.938,3600,0.2,0.06,0.12,-9999,1,0,0.009,8776745,2.9293,8.7879
1942934,1942935,208.48,789261,1.7654,0.724925,8778619,NaN,0,36.3448,1340,8776727,-78.9886,3600,0.2,0.06,0.12,-9999,1,0,0.018,8776717,2.94233,8.827
1942933,1942934,163.12,789260,1.32523,0.822701,8778591,NaN,0,36.3415,717,8776725,-78.8633,3600,0.2,0.06,0.12,-9999,1,0,0.001,8776785,2.20872,6.62616
1906325,1906326,166.57,1333966,1.73112,0.731224,0,NaN,0,36.3413,734,8776723,-78.8601,3600,0.2,0.06,0.12,-9999,1,0,0.006,8776785,2.8852,8.65559
1942932,1942933,164.8,881472,1.24199,0.846587,8778597,NaN,0,36.3405,863,8776721,-78.8774,3600,0.2,0.06,0.12,-9999,1,0,0.015,8776735,2.06998,6.20995
1999519,1999520,155.19,1701805,4.46795,0.481263,8776691,NaN,0,36.3451,1278,8776719,-78.8834,3600,0.2,0.055,0.11,-9999,3,0,0.002,8776735,7.44658,22.3397
1962571,1962572,183.86,795342,2.16213,0.662907,8776727,NaN,0,36.3473,808,8776717,-78.9963,3600,0.2,0.06,0.12,-9999,2,0,5.00E-03,8780847,3.60355,10.8107
1991785,1991786,183.85,545043,2.80958,0.59056,8776703,NaN,0,36.347,753,8776715,-78.9622,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776741,4.68264,14.0479
1942931,1942932,183.09,860152,1.31978,0.8242,8778611,NaN,0,36.3459,196,8776713,-78.9585,3600,0.2,0.06,0.12,-9999,1,0,9.00E-03,8776741,2.19963,6.59888
1942930,1942931,186.7,789259,0.782452,1.038,8778605,NaN,0,36.347,159,8776711,-78.949,3600,0.2,0.06,0.12,-9999,1,0,0.001,8776739,1.30409,3.91226
1906324,1906325,191.72,1344154,1.33869,0.819043,0,NaN,0,36.3477,604,8776709,-78.946,3600,0.2,0.06,0.12,-9999,1,0,0.011,8776739,2.23115,6.69344
1942929,1942930,182.09,841670,1.51423,0.775708,8778599,NaN,0,36.3478,646,8776707,-78.9119,3600,0.2,0.06,0.12,-9999,1,0,0.011,8776695,2.52371,7.57113
1942928,1942929,190.5,789258,1.4581,0.788742,8778601,NaN,0,36.3522,808,8776705,-78.9902,3600,0.2,0.06,0.12,-9999,1,0,0.008,8776717,2.43017,7.29052
1988823,1988824,188.2,1617652,2.58864,0.61229,8776681,NaN,0,36.3503,901,8776703,-78.9688,3600,0.2,0.06,0.12,-9999,2,0,0.005,8776715,4.31439,12.9432
1973228,1973229,184.19,827716,1.46663,0.786715,8776699,NaN,0,36.3497,71,8776701,-78.9651,3600,0.2,0.06,0.12,-9999,2,0,0.005,8776715,2.44439,7.33317
1962570,1962571,202.33,826576,1.40184,0.802554,8776673,NaN,0,36.3554,1226,8776699,-78.9635,3600,0.2,0.06,0.12,-9999,2,0,0.015,8776701,2.3364,7.00921
1942927,1942928,192.26,789257,0.71318,1.08133,8778603,NaN,0,36.3506,251,8776697,-78.9639,3600,0.2,0.06,0.12,-9999,1,0,0.032,8776701,1.18863,3.5659
1962569,1962570,175.09,795341,2.12842,0.667518,8776707,NaN,0,36.3565,1470,8776695,-78.9065,3600,0.2,0.06,0.12,-9999,1,0,0.006,8776687,3.54737,10.6421
1942926,1942927,157.69,789256,0.94643,0.954429,8778585,NaN,0,36.3502,165,8776693,-78.8834,3600,0.2,0.06,0.12,-9999,1,0,0.006,8776691,1.57738,4.73215
1997976,1997977,156.63,1325491,4.1492,0.497237,8776693,NaN,0,36.3501,167,8776691,-78.8818,3600,0.2,0.055,0.11,-9999,3,0,0.009,8776719,6.91533,20.746
1906323,1906324,171.21,1297763,2.09699,0.671914,0,NaN,0,36.3569,1857,8776689,-78.8768,3600,0.2,0.06,0.12,-9999,1,0,0.009,8776719,3.49498,10.4849
1996213,1996214,166.6,1701301,4.12936,0.498289,8776695,NaN,0,36.3611,2754,8776687,-78.8891,3600,0.2,0.055,0.11,-9999,3,0,0.004,8776691,6.88226,20.6468
1962568,1962569,185.85,795340,2.53743,0.617711,8776677,NaN,0,36.3538,352,8776685,-78.9986,3600,0.2,0.06,0.12,-9999,2,0,9.00E-03,8780845,4.22905,12.6871
1906322,1906323,188.12,1343549,1.99918,0.686223,0,NaN,0,36.3554,1473,8776683,-78.928,3600,0.2,0.06,0.12,-9999,1,0,0.009,8776659,3.33197,9.99591
1942925,1942926,192.61,789255,1.33602,0.819764,8778595,NaN,0,36.3558,329,8776681,-78.9701,3600,0.2,0.06,0.12,-9999,1,0,0.013,8776703,2.2267,6.68009
1985107,1985108,190.02,1639758,2.21989,0.655242,8776671,NaN,0,36.3562,422,8776679,-78.9682,3600,0.2,0.06,0.12,-9999,2,0,0.004,8776703,3.69981,11.0994
1906321,1906322,207.75,1321150,1.80204,0.718386,0,NaN,0,36.3639,2122,8776677,-78.996,3600,0.2,0.06,0.12,-9999,1,0,0.011,8776685,3.00339,9.01018
1942924,1942925,203.35,789254,2.12777,0.667608,8776635,NaN,0,36.3603,2013,8776675,-78.9903,3600,0.2,0.06,0.12,-9999,2,0,0.009,8776685,3.54628,10.6388
1942923,1942924,211.52,841669,0.707711,1.08501,8778593,NaN,0,36.3572,299,8776673,-78.957,3600,0.2,0.06,0.12,-9999,1,0,0.031,8776699,1.17952,3.53856
1906320,1906321,204.73,1345074,1.18997,0.86272,0,NaN,0,36.3612,980,8776671,-78.9707,3600,0.2,0.06,0.12,-9999,1,0,0.018,8776679,1.98328,5.94985
1980176,1980177,190.93,828038,2.06277,0.676808,8776665,NaN,0,36.3584,139,8776669,-78.9669,3600,0.2,0.06,0.12,-9999,2,0,0.007,8776679,3.43796,10.3139
1942922,1942923,221.87,789253,0.960848,0.948084,8778587,NaN,0,36.3588,648,8776667,-78.9554,3600,0.2,0.06,0.12,-9999,1,0,0.03,8776699,1.60141,4.80424
1973227,1973228,194,887950,1.94801,0.694119,8776653,NaN,0,36.3608,454,8776665,-78.9665,3600,0.2,0.06,0.12,-9999,2,0,0.007,8776669,3.24668,9.74003
1942921,1942922,192.79,789252,1.06181,0.907199,8778589,NaN,0,36.3589,56,8776663,-78.966,3600,0.2,0.06,0.12,-9999,1,0,0.033,8776669,1.76969,5.30906
1906319,1906320,176.72,1345085,0.946435,0.954427,0,NaN,0,36.3623,543,8776661,-78.9134,3600,0.2,0.06,0.12,-9999,1,0,1.60E-02,8776655,1.57739,4.73217
1942920,1942921,175.7,870227,2.06829,0.676012,8776683,NaN,0,36.3627,640,8776659,-78.9212,3600,0.2,0.06,0.12,-9999,1,0,0.004,8776649,3.44714,10.3414
1942919,1942920,214.31,873806,1.22004,0.853274,8778583,NaN,0,36.3643,875,8776657,-78.9498,3600,0.2,0.06,0.12,-9999,1,0,0.024,8776637,2.0334,6.1002
1994196,1994197,170.62,587000,3.59996,0.529382,8776661,NaN,0,36.3637,1200,8776655,-78.9048,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776687,5.99993,17.9998
1906318,1906319,195.77,1344497,0.785464,1.03624,0,NaN,0,36.3634,250,8776653,-78.9679,3600,0.2,0.06,0.12,-9999,1,0,0.018,8776665,1.30911,3.92732
1962567,1962568,211.36,893657,1.86204,0.70808,8776625,NaN,0,36.3695,1532,8776651,-78.9683,3600,0.2,0.06,0.12,-9999,2,0,0.011,8776665,3.10339,9.31018
1991784,1991785,173.08,650339,3.46782,0.538188,8776659,NaN,0,36.3649,825,8776649,-78.9149,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776655,5.7797,17.3391
1906317,1906318,182.69,1265684,1.11592,0.887523,0,NaN,0,36.3658,312,8776647,-78.9301,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776639,1.85987,5.5796
1988822,1988823,177.79,1676474,3.13074,0.563024,8776639,NaN,0,36.3674,941,8776645,-78.9236,3600,0.2,0.055,0.11,-9999,3,0,0.005,8776649,5.2179,15.6537
1962566,1962567,197.35,795339,1.64945,0.74698,8776631,NaN,0,36.3674,513,8776643,-78.9537,3600,0.2,0.06,0.12,-9999,1,0,0.008,8776637,2.74909,8.24726
1906316,1906317,182.69,1344076,0.29511,1.59597,0,NaN,0,36.3672,36,8776641,-78.9304,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776639,0.49185,1.47555
1942918,1942919,182.69,789251,1.15053,0.875643,8776647,NaN,0,36.368,225,8776639,-78.9295,3600,0.2,0.06,0.12,-9999,2,0,0.022,8776645,1.91756,5.75267
1973226,1973227,193.06,853788,2.67806,0.603184,8776657,NaN,0,36.3714,1535,8776637,-78.9438,3600,0.2,0.06,0.12,-9999,2,0,0.007,8776633,4.46344,13.3903
1906315,1906316,203.87,1344097,0.615772,1.15371,0,NaN,0,36.3696,193,8776635,-78.9871,3600,0.2,0.06,0.12,-9999,1,0,0.012,8776675,1.02629,3.07886
1985106,1985107,181.89,1631087,2.96604,0.576608,8776637,NaN,0,36.3707,906,8776633,-78.9322,3600,0.2,0.06,0.12,-9999,2,0,0.005,8776645,4.94341,14.8302
1942917,1942918,214.18,789250,1.42203,0.797508,8778993,NaN,0,36.3707,606,8776631,-78.9585,3600,0.2,0.06,0.12,-9999,1,0,0.028,8776643,2.37004,7.11013
1906314,1906315,223.46,1344191,1.6231,0.752306,0,NaN,0,36.3756,1420,8776629,-78.9863,3600,0.2,0.06,0.12,-9999,1,0,0.016,8776675,2.70517,8.11551
1980175,1980176,184.42,828037,1.68462,0.740061,8776621,NaN,0,36.3729,440,8776627,-78.9364,3600,0.2,0.06,0.12,-9999,1,0,0.006,8776633,2.80769,8.42308
1942916,1942917,216.85,865854,0.673023,1.10934,8778995,NaN,0,36.3729,77,8776625,-78.9752,3600,0.2,0.06,0.12,-9999,1,0,0.071,8776651,1.12171,3.36512
1942915,1942916,216.51,789249,1.13825,0.8798,8778991,NaN,0,36.3734,159,8776623,-78.9749,3600,0.2,0.06,0.12,-9999,1,0,0.032,8776651,1.89708,5.69125
1973225,1973226,195.82,798811,1.64303,0.748267,8779005,NaN,0,36.3777,694,8776621,-78.9366,3600,0.2,0.06,0.12,-9999,1,0,0.016,8776627,2.73839,8.21516
1942914,1942915,213.63,789248,1.44719,0.791361,8778989,NaN,0,36.3858,1145,8776619,-78.9382,3600,0.2,0.06,0.12,-9999,1,0,0.016,8779005,2.41198,7.23594
